Crystallinity,Temperature (K),log Resistivity,Power factor (W*m/K^2),ZT,Thermal conductivity (W/(m*K)),Seebeck coefficient (uV/K),MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
polycrystalline,700.0003857,-2.335854927,3.24,0.36960421,6.14,-1.22314,8.0,41.0,33.0,17.560000000000002,11.472,8.0,8.0,87.0,79.0,62.56,29.327999999999996,87.0,15.9994,92.90638,76.90698,38.4986152,26.99905824,15.9994,54.8,2750.0,2695.2,663.44,730.368,54.8,2.0,16.0,14.0,10.84,6.192,16.0,2.0,5.0,3.0,3.04,1.248,2.0,66.0,195.0,129.0,110.75999999999999,53.712,66.0,0.95,3.44,2.49,2.5644,1.05072,3.44,1.0,2.0,1.0,1.9600000000000002,0.07679999999999984,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,4.0,4.0,0.4800000000000001,0.7680000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.84,1.4048,6.0,0.0,1.0,1.0,0.04,0.07680000000000001,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.52,2.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.7600000000000002,2.016,2.0,9.105,54.23,45.125,19.706599999999998,13.809359999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,3.605333333328e-06,6.0569599999910405e-06,0.0,12.0,229.0,217.0,92.4,96.47999999999999,12.0
polycrystalline,400.0004541,-1.944952256,1.24,0.19260696,2.5699,-1.1852,8.0,64.0,56.0,21.131999999999998,16.211199999999998,8.0,7.0,87.0,80.0,59.3,33.239999999999995,87.0,15.9994,157.25,141.2506,47.837496540000004,41.309514464,15.9994,54.8,1586.0,1531.2,572.2760000000001,620.9712,54.8,2.0,16.0,14.0,10.648,6.422399999999999,16.0,2.0,6.0,4.0,3.176,1.4112,2.0,66.0,196.0,130.0,113.31599999999999,56.7792,66.0,1.0,3.44,2.44,2.5082,1.11816,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,0.248,0.3968,0.0,0.0,7.0,7.0,1.316,2.137184,0.0,2.0,10.0,8.0,5.964,1.5855999999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.752,2.8032,0.0,0.0,7.0,7.0,1.316,2.137184,0.0,0.0,16.0,16.0,4.268,4.4288,2.0,9.105,37.77,28.665000000000003,19.1682510344828,12.284237197241348,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,3.7214482758599997e-06,7.35358179309936e-06,0.0,12.0,225.0,213.0,91.276,95.13119999999999,12.0
polycrystalline,300.0001726,-2.818156412,4.52,0.19023796999999998,7.13,-0.8290000000000001,12.0,83.0,71.0,13.126666666666665,1.5022222222222217,12.0,68.0,86.0,18.0,71.38666666666667,4.515555555555557,68.0,24.305,208.9804,184.6754,26.77113266666667,3.28817688888889,24.305,544.4,1687.0,1142.6,1170.0493333333334,337.7411022222222,923.0,2.0,15.0,13.0,6.006666666666667,5.342222222222222,2.0,3.0,6.0,3.0,3.0199999999999996,0.03973333333333291,3.0,111.0,148.0,37.0,131.24666666666664,13.227822222222231,141.0,1.31,2.02,0.71,1.5074666666666667,0.26328888888888885,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,0.6733333333333333,0.8977777777777778,0.0,0.0,10.0,10.0,0.06666666666666667,0.13244444444444445,0.0,0.0,14.0,14.0,0.09333333333333334,0.18542222222222224,0.0,2.0,29.0,27.0,2.8333333333333335,1.1111111111111112,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3266666666666667,1.768888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3266666666666667,1.768888888888889,0.0,20.44,32.95,12.510000000000002,22.156733333333335,1.1215991111111105,22.89,0.0,0.773,0.773,0.2525133333333333,0.3400512888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,203.5666666666667,15.309777777777787,194.0
polycrystalline,700.0007749,-1.328822527,1.56,0.13673064000000001,7.9727,2.7025599999999996,8.0,29.0,21.0,17.13,9.232600000000001,8.0,49.0,87.0,38.0,71.94,15.059999999999999,87.0,15.9994,63.546,47.5466,36.608314,20.85498028,15.9994,54.8,2180.0,2125.2,899.2724999999999,844.4725,54.8,2.0,16.0,14.0,12.209999999999999,3.79,16.0,2.0,4.0,2.0,2.99,0.99,2.0,66.0,141.0,75.0,100.77,34.769999999999996,66.0,1.31,3.44,2.13,2.6065,0.8335,3.44,1.0,2.0,1.0,1.51,0.4998,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,3.7,3.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,7.209999999999999,1.8949999999999996,6.0,0.0,1.0,1.0,0.49,0.4998,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,1.2,1.8239999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.69,1.5887999999999998,2.0,9.105,22.89,13.785,10.2345,1.1294999999999997,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,119.15,107.15,12.0
polycrystalline,700.0006415,-2.786942015,66.0,14.19170654,3.254,-3.28251,22.0,72.0,50.0,39.0,13.0,28.0,43.0,80.0,37.0,61.583333333333336,12.277777777777779,61.0,47.867,178.49,130.62300000000002,89.58846666666666,34.50386666666667,58.6934,505.08,2506.0,2000.92,1454.0266666666666,632.6311111111112,505.08,4.0,14.0,10.0,9.333333333333334,3.5555555555555554,10.0,4.0,6.0,2.0,4.583333333333333,0.5833333333333334,4.0,124.0,175.0,51.0,143.5,16.0,124.0,1.3,1.96,0.6599999999999999,1.7658333333333331,0.2255555555555556,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,2.0,10.0,8.0,6.666666666666667,3.1111111111111107,8.0,0.0,14.0,14.0,1.1666666666666667,2.138888888888889,0.0,4.0,18.0,14.0,10.5,3.5833333333333335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,8.0,8.0,3.3333333333333335,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.666666666666667,2.2222222222222223,2.0,10.32,33.285,22.964999999999996,21.09958333333333,8.656249999999998,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.19846865555555557,0.264617362962963,0.0,141.0,225.0,84.0,186.66666666666666,30.444444444444446,141.0
polycrystalline,300.0002739,-2.322219273,0.603,0.04141796,4.37,-0.536,8.0,41.0,33.0,19.114285714285717,12.70204081632653,8.0,8.0,87.0,79.0,58.25714285714286,32.84897959183674,87.0,15.9994,92.90638,76.90698,42.30178228571429,30.059865469387756,15.9994,54.8,2750.0,2695.2,631.7142857142857,659.3306122448979,54.8,2.0,16.0,14.0,10.314285714285715,6.49795918367347,16.0,2.0,5.0,3.0,3.1714285714285713,1.3387755102040815,2.0,66.0,195.0,129.0,116.39999999999999,57.60000000000001,66.0,0.95,3.44,2.49,2.4588571428571426,1.1213061224489798,3.44,1.0,2.0,1.0,1.9714285714285715,0.055510204081632555,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,4.0,4.0,0.3428571428571429,0.5877551020408164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.6000000000000005,1.6228571428571428,6.0,0.0,1.0,1.0,0.028571428571428574,0.05551020408163265,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,8.0,8.0,1.0857142857142859,1.8612244897959187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.257142857142857,1.583673469387755,2.0,9.105,54.23,45.125,23.124,17.77485714285714,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,2.5752380952342857e-06,4.561850340129306e-06,0.0,12.0,229.0,217.0,99.85714285714286,100.40816326530613,12.0
polycrystalline,400.000363,-2.761953897,24.299999999999997,1.57996146,6.15,-2.05,12.0,14.0,2.0,12.666666666666666,0.8888888888888887,12.0,68.0,78.0,10.0,71.33333333333333,4.444444444444443,68.0,24.305,28.0855,3.7805,25.565166666666666,1.6802222222222223,24.305,923.0,1687.0,764.0,1177.6666666666667,339.5555555555556,923.0,2.0,14.0,12.0,6.0,5.333333333333333,2.0,3.0,3.0,0.0,3.0,0.0,3.0,111.0,141.0,30.0,131.0,13.333333333333334,141.0,1.31,1.9,0.5899999999999999,1.5066666666666666,0.26222222222222213,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,20.44,22.89,2.4499999999999993,22.073333333333334,1.0888888888888886,22.89,0.0,0.773,0.773,0.25766666666666665,0.3435555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,205.0,14.666666666666666,194.0
polycrystalline,700.0003416,-2.644044554,4.06,0.73446995,3.87,-0.96,8.0,60.0,52.0,18.092000000000002,12.110400000000002,8.0,8.0,87.0,79.0,61.584,30.499199999999995,87.0,15.9994,144.242,128.24259999999998,39.973789999999994,28.769268,15.9994,54.8,1941.0,1886.2,609.0820000000001,665.1384,54.8,2.0,16.0,14.0,10.766,6.280800000000001,16.0,2.0,6.0,4.0,3.068,1.2815999999999999,2.0,66.0,201.0,135.0,111.994,55.1928,66.0,0.95,3.44,2.49,2.5484,1.06992,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.33199999999999996,0.5537759999999999,0.0,0.0,4.0,4.0,0.136,0.262752,0.0,2.0,6.0,4.0,4.868,1.435376,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.3279999999999998,2.2151039999999997,0.0,0.0,10.0,10.0,0.34,0.65688,0.0,0.0,10.0,10.0,2.868,2.1887999999999996,2.0,9.105,54.23,45.125,20.26308,14.575958559999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,3.7405333333277998e-06,6.2392095999907695e-06,0.0,12.0,225.0,213.0,91.0,94.8,12.0
polycrystalline,300.0007742,-1.226087087,1.05,0.03200812,9.811,-2.4939,8.0,60.0,52.0,25.854285714285712,20.404897959183675,8.0,19.0,87.0,68.0,64.27714285714286,25.968979591836735,87.0,15.9994,144.242,128.24259999999998,59.41864971428571,49.62614395755101,15.9994,54.8,1728.0,1673.2,596.0535142857143,618.5754448979593,54.8,3.0,16.0,13.0,11.56857142857143,5.064489795918368,16.0,2.0,6.0,4.0,3.4285714285714284,1.6326530612244898,2.0,66.0,201.0,135.0,113.97714285714287,54.83102040816327,66.0,1.14,3.44,2.3,2.5628857142857138,1.0024163265306123,3.44,1.0,2.0,1.0,1.8599999999999999,0.2408000000000001,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,1.422857142857143,2.4391836734693877,0.0,0.0,4.0,4.0,1.1428571428571428,1.6326530612244898,0.0,6.0,11.0,5.0,6.711428571428572,1.219591836734694,6.0,0.0,1.0,1.0,0.13999999999999999,0.2408,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,2.0,2.0,0.005714285714285714,0.011395918367346939,0.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,1.0,10.0,9.0,4.145714285714286,3.3453061224489793,2.0,9.105,34.81,25.705000000000002,16.727857142857143,10.33265306122449,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0017011277142857145,0.00339253469877551,0.0,12.0,225.0,213.0,94.42857142857143,94.20408163265306,12.0
polycrystalline,400.0006184,-3.301899454,6.03,1.00068103,2.41,-0.5485,16.0,83.0,67.0,27.0,16.0,16.0,43.0,88.0,45.0,77.0,16.19047619047619,88.0,32.065,208.9804,176.9154,61.101009523809516,42.25125442176871,32.065,388.36,1941.0,1552.6399999999999,780.327619047619,552.7011337868481,388.36,4.0,16.0,12.0,13.0,4.285714285714286,16.0,3.0,6.0,3.0,3.6666666666666665,0.8253968253968252,3.0,105.0,160.0,55.0,124.23809523809523,23.818594104308385,105.0,1.54,2.58,1.04,2.2523809523809524,0.40562358276643995,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.9047619047619047,1.3832199546485262,4.0,0.0,10.0,10.0,1.9047619047619047,2.3582766439909295,0.0,0.0,14.0,14.0,2.0,3.428571428571428,0.0,4.0,29.0,25.0,8.809523809523808,5.768707482993197,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6666666666666665,0.7936507936507936,2.0,0.0,8.0,8.0,1.9047619047619047,2.902494331065759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.571428571428571,2.108843537414966,2.0,16.69,32.95,16.26,24.64425595238095,3.7877409297052163,25.786875,0.0,2.202,2.202,1.3631428571428572,1.0385850340136051,2.202,0.0,2.25333333333e-05,2.25333333333e-05,5.365079365071429e-06,8.175359032489794e-06,0.0,12.0,194.0,182.0,91.23809523809523,48.934240362811785,70.0
polycrystalline,400.0005949,-2.465973894,4.08,1.0132294499999999,1.61,-1.181,14.0,79.0,65.0,26.72744539411206,19.102046249624596,14.0,9.0,78.0,69.0,66.34415954415954,17.49372294056055,78.0,28.0855,196.966569,168.881069,61.17155307996201,49.65735829778914,28.0855,1000.0,1687.0,687.0,1548.4757113010446,207.9048298763809,1687.0,2.0,14.0,12.0,11.883760683760682,3.1761677259113164,14.0,3.0,6.0,3.0,3.7487179487179487,1.123716852947622,3.0,111.0,215.0,104.0,129.24311490978158,27.380264770578165,111.0,0.89,2.54,1.65,1.8090142450142448,0.2792825815807773,1.9,1.0,2.0,1.0,1.9023741690408358,0.17619005617739386,2.0,0.0,2.0,2.0,1.5008547008547009,0.749144568631748,2.0,0.0,10.0,10.0,0.976258309591643,1.7619005617739394,0.0,0.0,14.0,14.0,1.3667616334283,2.466660786483515,0.0,2.0,25.0,23.0,5.746248812915479,3.7593269174402444,4.0,0.0,1.0,1.0,0.09762583095916429,0.17619005617739394,0.0,0.0,4.0,4.0,3.0017094017094017,1.498289137263496,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0993352326685657,1.3517669499435883,4.0,16.7,63.59,46.89,26.631384615384615,11.231488056103439,20.44,0.0,0.773,0.773,0.5800803418803419,0.2895443757761707,0.773,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,227.10864197530864,0.5747716694218761,227.0
single crystal,1000.000496,-2.339213233,5.88,8.22909213,0.715,1.64143,25.0,70.0,45.0,60.23076923076923,10.520710059171599,70.0,39.0,85.0,46.0,58.96153846153846,22.032544378698223,39.0,54.938045,173.054,118.115955,146.80977096153845,28.263015887573964,173.054,903.78,1519.0,615.22,1028.7915384615385,105.77899408284023,1092.0,3.0,15.0,12.0,8.23076923076923,5.727810650887573,3.0,4.0,6.0,2.0,5.5,0.5384615384615384,6.0,139.0,187.0,48.0,164.84615384615384,23.857988165680474,187.0,1.26,2.05,0.7899999999999998,1.6053846153846152,0.3762130177514792,1.26,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2692307692307692,1.4644970414201184,0.0,0.0,10.0,10.0,4.423076923076923,4.763313609467455,0.0,0.0,14.0,14.0,7.538461538461538,6.958579881656804,14.0,7.0,16.0,9.0,15.23076923076923,0.8284023668639053,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2692307692307692,1.4644970414201184,0.0,0.0,5.0,5.0,0.19230769230769232,0.3698224852071006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.4615384615384615,1.57396449704142,0.0,10.4875862069,34.12,23.6324137931,32.127984084880765,2.14524790858994,34.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,1.1927718832884614e-05,2.2937920832470412e-05,0.0,166.0,225.0,59.0,199.73076923076923,28.541420118343197,225.0
polycrystalline,300.0009164,-3.056505484,9.75,0.41764968999999996,7.0,-0.925,8.0,39.0,31.0,16.82,10.584,8.0,8.0,87.0,79.0,62.48,29.424,87.0,15.9994,88.90585,72.90645,36.722757,24.8680284,15.9994,54.8,1941.0,1886.2,646.0600000000001,709.5120000000001,54.8,2.0,16.0,14.0,10.82,6.215999999999999,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,195.0,129.0,110.5,53.4,66.0,0.95,3.44,2.49,2.5674,1.04712,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.42000000000000004,0.6552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.82,1.416,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.78,2.7768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.98,2.2487999999999997,2.0,9.105,54.23,45.125,19.209699999999998,13.133519999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,12.0,225.0,213.0,90.38,94.056,12.0
polycrystalline,700.0004178,0.532512329,0.11800000000000001,0.01689722,4.8843,6.33893,8.0,29.0,21.0,17.25,9.25,8.0,49.0,87.0,38.0,71.75,15.25,87.0,15.9994,63.546,47.5466,36.885225,20.885824999999997,15.9994,54.8,2180.0,2125.2,911.8425,857.0425,54.8,6.0,16.0,10.0,12.25,3.75,16.0,2.0,4.0,2.0,3.0,1.0,2.0,66.0,139.0,73.0,100.75,34.75,66.0,1.66,3.44,1.78,2.61,0.8300000000000001,3.44,1.0,2.0,1.0,1.5,0.5,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,3.75,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,7.25,1.875,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.75,1.625,2.0,9.105,11.19,2.084999999999999,10.1175,1.0124999999999997,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,119.5,107.5,12.0
polycrystalline,700.000126,-2.080020244,1.8699999999999999,0.8291360000000001,1.574660559,-1.2455,8.0,65.0,57.0,14.7,8.040000000000001,8.0,7.0,87.0,80.0,64.44,27.072000000000003,87.0,15.9994,158.92535,142.92595,30.979796,17.976475200000003,15.9994,54.8,1629.0,1574.2,569.96,618.192,54.8,2.0,16.0,14.0,11.42,5.496,16.0,2.0,6.0,4.0,2.84,1.008,2.0,66.0,194.0,128.0,102.96,44.352,66.0,1.0,3.44,2.44,2.5782,1.03416,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,9.0,9.0,0.18,0.3528,0.0,2.0,11.0,9.0,5.58,1.2888,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,5.0,5.0,0.1,0.196,0.0,0.0,5.0,5.0,2.3,1.188,2.0,9.105,37.77,28.665000000000003,14.993850574714,8.8691264367824,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,225.0,213.0,94.97999999999999,99.576,12.0
polycrystalline,700.0008776,-2.553250553,28.999999999999996,3.38827093,5.9849,-2.84671,28.0,50.0,22.0,39.333333333333336,7.5555555555555545,28.0,44.0,80.0,36.0,61.666666666666664,12.222222222222221,44.0,58.6934,118.71,60.0166,89.54246666666666,20.566044444444447,58.6934,505.08,2128.0,1622.92,1453.6933333333334,632.4088888888889,505.08,4.0,14.0,10.0,9.333333333333334,3.5555555555555554,4.0,4.0,5.0,1.0,4.666666666666667,0.44444444444444436,4.0,124.0,175.0,51.0,146.0,19.333333333333332,124.0,1.33,1.96,0.6299999999999999,1.7333333333333334,0.2688888888888888,1.33,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,2.0,10.0,8.0,6.666666666666667,3.1111111111111107,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,10.0,9.333333333333334,3.5555555555555554,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,8.0,8.0,3.3333333333333335,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.666666666666667,2.2222222222222223,2.0,10.32,33.285,22.964999999999996,22.266666666666666,7.964444444444443,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.19846490000000003,0.2646198666666667,0.0,141.0,225.0,84.0,186.66666666666666,30.444444444444446,141.0
polycrystalline,300.0002254,-2.541667397,0.953,0.08831211,3.23848,-0.523343,8.0,49.0,41.0,23.720000000000002,18.864,8.0,75.0,87.0,12.0,82.36,5.5680000000000005,87.0,15.9994,114.818,98.8186,53.83972,45.408384,15.9994,54.8,1211.4,1156.6000000000001,236.046,217.4952,54.8,13.0,16.0,3.0,14.84,1.3920000000000001,16.0,2.0,5.0,3.0,3.16,1.3920000000000001,2.0,66.0,142.0,76.0,95.52000000000001,35.424,66.0,1.78,3.44,1.66,2.7852,0.78576,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.84,1.3920000000000001,4.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,8.84,3.408,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.16,1.3920000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.16,1.3920000000000001,2.0,9.105,24.26,15.155000000000001,15.116800000000001,7.2141600000000015,9.105,0.0,0.383,0.383,0.01532,0.0294144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,66.24000000000001,65.08800000000001,12.0
